hpnum,mdc2,value
2646,03,0
2646,04,14
2646,05,0
2646,06,0
2646,07,0
2646,08,0
2646,09,0
2646,10,0
2646,11,0
2646,12,0
2646,13,0
2646,14,0
2646,15,0
2646,16,0
2646,17,0
2646,18,0
2647,01,54
2647,02,0
2647,03,0
2647,04,62
2647,05,20
2647,06,23
2647,07,0
2647,08,0
2647,09,0
2647,10,18
2647,11,11
2647,12,0
2647,13,0
2647,14,0
2647,15,0
2647,16,13
2647,17,0
2647,18,0
2648,01,43
2648,02,46
2648,03,21
2648,04,110
2648,05,40
2648,06,104
2648,07,36
2648,08,22
2648,09,0
2648,10,28
2648,11,52
2648,12,0
2648,13,130
2648,14,0
2648,15,0
2648,16,83
2648,17,0
2648,18,0
2649,01,0
2649,02,0
2649,03,0
2649,04,0
2649,05,0
2649,06,0
2649,07,0
2649,08,0
2649,09,0
2649,10,0
2649,11,0
2649,12,0
2649,13,0
2649,14,0
2649,15,0
2649,16,0
2649,17,0
2649,18,0
2650,01,0
2650,02,0
2650,03,0
2650,04,0
2650,05,0
2650,06,0
2650,07,0
2650,08,0
2650,09,0
2650,10,0
2650,11,0
2650,12,0
2650,13,0
2650,14,0
2650,15,0
2650,16,0
2650,17,0
2650,18,0
2651,01,0
2651,02,0
2651,03,0
2651,04,0
2651,05,0
2651,06,0
2651,07,0
2651,08,0
2651,09,0
2651,10,0
2651,11,0
2651,12,0
2651,13,0
2651,14,0
2651,15,0
2651,16,0
2651,17,0
2651,18,0
2652,01,0
2652,02,0
2652,03,0
2652,04,12
2652,05,0
2652,06,0
2652,07,40
2652,08,0
2652,09,0
2652,10,11
2652,11,0
2652,12,0
2652,13,0
2652,14,0
2652,15,0
2652,16,233
2652,17,0
2652,18,0
2653,01,11
2653,02,0
2653,03,0
2653,04,32
2653,05,0
2653,06,0
2653,07,43
2653,08,0
2653,09,0
2653,10,12
2653,11,0
2653,12,0
2653,13,0
2653,14,0
2653,15,0
2653,16,134
2653,17,0
2653,18,0
2654,01,35
2654,02,98
2654,03,0
2654,04,35
2654,05,13
2654,06,46
2654,07,14
2654,08,0
2654,09,0
2654,10,13
2654,11,29
2654,12,0
2654,13,11
2654,14,0
2654,15,0
2654,16,56
2654,17,0
2654,18,0
2655,01,38
2655,02,0
2655,03,0
2655,04,76
2655,05,11
2655,06,26
2655,07,0
2655,08,0
2655,09,0
2655,10,0
2655,11,18
2655,12,0
2655,13,0
2655,14,0
2655,15,0
2655,16,0
2655,17,15
2655,18,0
2656,01,0
2656,02,0
2656,03,0
2656,04,0
2656,05,0
2656,06,0
2656,07,0
2656,08,0
2656,09,0
2656,10,0
2656,11,0
2656,12,0
2656,13,0
2656,14,0
2656,15,0
2656,16,0
2656,17,0
2656,18,0
2657,01,15
2657,02,59
2657,03,0
2657,04,42
2657,05,14
2657,06,40
2657,07,10
2657,08,0
2657,09,0
2657,10,0
2657,11,115
2657,12,0
2657,13,0
2657,14,0
2657,15,0
2657,16,146
2657,17,0
2657,18,0
2658,01,41
2658,02,0
2658,03,0
2658,04,48
2658,05,35
2658,06,20
2658,07,0
2658,08,0
2658,09,0
2658,10,0
2658,11,16
2658,12,0
2658,13,0
2658,14,0
2658,15,0
2658,16,13
2658,17,0
2658,18,0
2659,01,0
2659,02,0
2659,03,0
2659,04,0
2659,05,0
2659,06,0
2659,07,0
2659,08,0
2659,09,0
2659,10,0
2659,11,0
2659,12,0
2659,13,0
2659,14,0
2659,15,0
2659,16,0
2659,17,0
2659,18,0
2660,01,16
2660,02,96
2660,03,0
2660,04,94
2660,05,14
2660,06,100
2660,07,45
2660,08,0
2660,09,0
2660,10,23
2660,11,70
2660,12,0
2660,13,0
2660,14,0
2660,15,0
2660,16,109
2660,17,0
2660,18,0
2661,01,0
2661,02,0
2661,03,0
2661,04,0
2661,05,0
2661,06,0
2661,07,0
2661,08,0
2661,09,0
2661,10,0
2661,11,0
2661,12,0
2661,13,0
2661,14,0
2661,15,0
2661,16,0
2661,17,0
2661,18,0
2662,01,0
2662,02,0
2662,03,0
2662,04,0
2662,05,0
2662,06,0
2662,07,134
2662,08,0
2662,09,0
2662,10,0
2662,11,0
2662,12,0
2662,13,0
2662,14,0
2662,15,0
2662,16,82
2662,17,0
2662,18,0
2663,01,0
2663,02,0
2663,03,0
2663,04,0
2663,05,0
2663,06,0
2663,07,0
2663,08,0
2663,09,0
2663,10,0
2663,11,0
2663,12,0
2663,13,0
2663,14,0
2663,15,0
2663,16,0
2663,17,0
2663,18,0
2664,01,0
2664,02,0
2664,03,0
2664,04,0
2664,05,0
2664,06,0
2664,07,461
2664,08,0
2664,09,0
2664,10,0
2664,11,0
2664,12,0
2664,13,0
2664,14,0
2664,15,0
2664,16,371
2664,17,0
2664,18,0
2665,01,105
2665,02,0
2665,03,0
2665,04,47
2665,05,50
2665,06,167
2665,07,50
2665,08,0
2665,09,16
2665,10,0
2665,11,38
2665,12,0
2665,13,0
2665,14,0
2665,15,0
2665,16,17
2665,17,0
2665,18,0
2666,01,0
2666,02,0
2666,03,0
2666,04,34
2666,05,18
2666,06,19
2666,07,12
2666,08,0
2666,09,0
2666,10,12
2666,11,20
2666,12,0
2666,13,0
2666,14,0
2666,15,0
2666,16,11
2666,17,0
2666,18,0
2667,01,0
2667,02,0
2667,03,0
2667,04,0
2667,05,0
2667,06,0
2667,07,0
2667,08,0
2667,09,0
2667,10,0
2667,11,0
2667,12,0
2667,13,0
2667,14,0
2667,15,0
2667,16,0
2667,17,0
2667,18,0
2668,01,0
2668,02,0
2668,03,0
2668,04,0
2668,05,0
2668,06,0
2668,07,0
2668,08,0
2668,09,0
2668,10,0
2668,11,0
2668,12,0
2668,13,0
2668,14,0
2668,15,0
2668,16,0
2668,17,0
2668,18,0
2669,01,0
2669,02,0
2669,03,0
2669,04,0
2669,05,0
2669,06,0
2669,07,0
2669,08,0
2669,09,0
2669,10,0
2669,11,0
2669,12,0
2669,13,0
2669,14,0
2669,15,0
2669,16,0
2669,17,0
2669,18,0
2670,01,15
2670,02,0
2670,03,26
2670,04,97
2670,05,82
2670,06,62
2670,07,0
2670,08,12
2670,09,0
2670,10,72
2670,11,42
2670,12,0
2670,13,0
2670,14,0
2670,15,0
2670,16,0
2670,17,0
2670,18,0
2671,01,0
2671,02,0
2671,03,0
2671,04,0
2671,05,0
2671,06,0
2671,07,0
2671,08,0
2671,09,0
2671,10,0
2671,11,0
2671,12,0
2671,13,0
2671,14,0
2671,15,0
2671,16,0
2671,17,0
2671,18,0
2672,01,0
2672,02,0
2672,03,0
2672,04,28
2672,05,0
2672,06,28
2672,07,40
2672,08,0
2672,09,0
2672,10,14
2672,11,0
2672,12,0
2672,13,0
2672,14,0
2672,15,0
2672,16,78
2672,17,0
2672,18,0
2673,01,0
2673,02,0
2673,03,0
2673,04,0
2673,05,0
2673,06,0
2673,07,351
2673,08,0
2673,09,0
2673,10,0
2673,11,0
2673,12,0
2673,13,0
2673,14,0
2673,15,0
2673,16,275
2673,17,0
2673,18,0
2674,01,0
2674,02,0
2674,03,0
2674,04,0
2674,05,0
2674,06,0
2674,07,0
2674,08,0
2674,09,0
2674,10,0
2674,11,0
2674,12,0
2674,13,0
2674,14,0
2674,15,0
2674,16,0
2674,17,0
2674,18,0
2675,01,87
2675,02,0
2675,03,19
2675,04,17
2675,05,0
2675,06,0
2675,07,0
2675,08,0
2675,09,0
2675,10,0
2675,11,0
2675,12,0
2675,13,0
2675,14,0
2675,15,0
2675,16,77
2675,17,0
2675,18,0
2676,01,32
2676,02,0
2676,03,0
2676,04,0
2676,05,0
2676,06,0
2676,07,15
2676,08,0
2676,09,0
2676,10,0
2676,11,0
2676,12,0
2676,13,0
2676,14,0
2676,15,0
2676,16,56
2676,17,0
2676,18,0
2677,01,267
2677,02,0
2677,03,21
2677,04,0
2677,05,0
2677,06,0
2677,07,0
2677,08,0
2677,09,0
2677,10,14
2677,11,0
2677,12,0
2677,13,0
2677,14,0
2677,15,0
2677,16,34
2677,17,0
2677,18,0
2678,01,0
2678,02,0
2678,03,0
2678,04,0
2678,05,0
2678,06,0
2678,07,0
2678,08,0
2678,09,0
2678,10,0
2678,11,23
2678,12,0
2678,13,24
2678,14,0
2678,15,0
2678,16,0
2678,17,0
2678,18,0
2679,01,0
2679,02,0
2679,03,0
2679,04,0
2679,05,0
2679,06,0
2679,07,0
2679,08,0
2679,09,0
2679,10,0
2679,11,0
2679,12,0
2679,13,0
2679,14,0
2679,15,0
2679,16,0
2679,17,0
2679,18,0
2680,01,0
2680,02,0
2680,03,0
2680,04,0
2680,05,0
2680,06,0
2680,07,0
2680,08,0
2680,09,0
2680,10,0
2680,11,0
2680,12,0
2680,13,0
2680,14,0
2680,15,0
2680,16,0
2680,17,0
2680,18,0
2681,01,0
2681,02,0
2681,03,0
2681,04,0
2681,05,0
2681,06,0
2681,07,0
2681,08,0
2681,09,0
2681,10,0
2681,11,0
2681,12,0
2681,13,0
2681,14,0
2681,15,0
2681,16,0
2681,17,0
2681,18,0
2682,01,69
2682,02,0
2682,03,25
2682,04,81
2682,05,55
2682,06,80
2682,07,20
2682,08,10
2682,09,0
2682,10,44
2682,11,64
2682,12,0
2682,13,12
2682,14,0
2682,15,0
2682,16,112
2682,17,18
2682,18,0
2683,01,14
2683,02,0
2683,03,0
2683,04,39
2683,05,32
2683,06,34
2683,07,10
2683,08,0
2683,09,0
2683,10,23
2683,11,17
2683,12,66
2683,13,0
2683,14,35
2683,15,0
2683,16,16
2683,17,0
2683,18,0
2684,01,0
2684,02,0
2684,03,0
2684,04,0
2684,05,0
2684,06,0
2684,07,0
2684,08,0
2684,09,0
2684,10,0
2684,11,0
2684,12,178
2684,13,0
2684,14,224
2684,15,0
2684,16,0
2684,17,0
2684,18,0
2685,01,0
2685,02,0
2685,03,20
2685,04,42
2685,05,25
2685,06,127
2685,07,18
2685,08,0
2685,09,0
2685,10,11
2685,11,25
2685,12,0
2685,13,0
2685,14,0
2685,15,0
2685,16,47
2685,17,0
2685,18,0
2686,01,16
2686,02,0
2686,03,13
2686,04,84
2686,05,31
2686,06,57
2686,07,0
2686,08,19
2686,09,0
2686,10,20
2686,11,34
2686,12,0
2686,13,0
2686,14,0
2686,15,0
2686,16,29
2686,17,0
2686,18,0
2687,01,11
2687,02,0
2687,03,0
2687,04,82
2687,05,24
2687,06,408
2687,07,16
2687,08,0
2687,09,0
2687,10,0
2687,11,35
2687,12,0
2687,13,0
2687,14,0
2687,15,0
2687,16,45
2687,17,11
2687,18,0
2688,01,0
2688,02,0
2688,03,0
2688,04,26
2688,05,10
2688,06,51
2688,07,61
2688,08,0
2688,09,0
2688,10,15
2688,11,0
2688,12,0
2688,13,0
2688,14,0
2688,15,0
2688,16,306
2688,17,0
2688,18,0
2689,01,0
2689,02,214
2689,03,0
2689,04,25
2689,05,15
2689,06,37
2689,07,54
2689,08,0
2689,09,23
2689,10,0
2689,11,10
2689,12,0
2689,13,0
2689,14,0
2689,15,0
2689,16,52
2689,17,0
2689,18,0
2690,01,92
2690,02,360
2690,03,0
2690,04,39
2690,05,0
2690,06,0
2690,07,0
2690,08,0
2690,09,0
2690,10,11
2690,11,0
2690,12,0
2690,13,0
2690,14,26
2690,15,0
2690,16,28
2690,17,0
2690,18,0
2691,01,0
2691,02,0
2691,03,0
2691,04,0
2691,05,0
2691,06,0
2691,07,0
2691,08,0
2691,09,0
2691,10,0
2691,11,0
2691,12,0
2691,13,0
2691,14,0
2691,15,0
2691,16,0
2691,17,0
2691,18,0
2692,01,22
2692,02,0
2692,03,301
2692,04,76
2692,05,29
2692,06,95
2692,07,0
2692,08,0
2692,09,0
2692,10,29
2692,11,40
2692,12,0
2692,13,0
2692,14,0
2692,15,0
2692,16,23
2692,17,0
2692,18,0
2693,01,122
2693,02,0
2693,03,39
2693,04,47
2693,05,10
2693,06,22
2693,07,14
2693,08,0
2693,09,0
2693,10,26
2693,11,17
2693,12,0
2693,13,0
2693,14,0
2693,15,0
2693,16,86
2693,17,0
2693,18,0
2694,01,0
2694,02,0
2694,03,0
2694,04,0
2694,05,0
2694,06,0
2694,07,0
2694,08,0
2694,09,0
2694,10,0
2694,11,0
2694,12,0
2694,13,0
2694,14,0
2694,15,0
2694,16,0
2694,17,0
2694,18,0
2695,01,27
2695,02,0
2695,03,0
2695,04,104
2695,05,29
2695,06,79
2695,07,0
2695,08,12
2695,09,0
2695,10,44
2695,11,33
2695,12,0
2695,13,0
2695,14,0
2695,15,0
2695,16,0
2695,17,0
2695,18,0
2696,01,0
2696,02,0
2696,03,0
2696,04,0
2696,05,0
2696,06,0
2696,07,0
2696,08,0
2696,09,0
2696,10,0
2696,11,0
2696,12,0
2696,13,0
2696,14,0
2696,15,0
2696,16,0
2696,17,0
2696,18,0
2697,01,0
2697,02,0
2697,03,0
2697,04,0
2697,05,0
2697,06,0
2697,07,0
2697,08,0
2697,09,0
2697,10,0
2697,11,0
2697,12,0
2697,13,0
2697,14,0
2697,15,0
2697,16,0
2697,17,0
2697,18,0
2698,01,82
2698,02,0
2698,03,56
2698,04,209
2698,05,18
2698,06,84
2698,07,10
2698,08,0
2698,09,0
2698,10,50
2698,11,22
2698,12,0
2698,13,0
2698,14,0
2698,15,0
2698,16,70
2698,17,0
2698,18,0
2699,01,0
2699,02,0
2699,03,25
2699,04,135
2699,05,220
2699,06,191
2699,07,25
2699,08,15
2699,09,0
2699,10,102
2699,11,31
2699,12,0
2699,13,0
2699,14,0
2699,15,0
2699,16,38
2699,17,0
2699,18,0
2700,01,0
2700,02,0
2700,03,0
2700,04,0
2700,05,0
2700,06,0
2700,07,29
2700,08,0
2700,09,0
2700,10,0
2700,11,0
2700,12,0
2700,13,0
2700,14,0
2700,15,0
2700,16,31
2700,17,0
2700,18,0
2701,01,0
2701,02,2990
2701,03,0
2701,04,0
2701,05,0
2701,06,0
2701,07,0
2701,08,0
2701,09,0
2701,10,0
2701,11,0
2701,12,0
2701,13,0
2701,14,0
2701,15,0
2701,16,0
2701,17,0
2701,18,0
2702,01,0
2702,02,0
2702,03,0
2702,04,0
2702,05,0
2702,06,0
2702,07,0
2702,08,0
2702,09,0
2702,10,0
2702,11,0
2702,12,0
2702,13,0
2702,14,0
2702,15,0
2702,16,0
2702,17,0
2702,18,0
2703,01,0
2703,02,0
2703,03,0
2703,04,0
2703,05,0
2703,06,0
2703,07,0
2703,08,0
2703,09,0
2703,10,0
2703,11,0
2703,12,0
2703,13,0
2703,14,0
2703,15,0
2703,16,0
2703,17,0
2703,18,0
2704,01,0
2704,02,0
2704,03,0
2704,04,0
2704,05,0
2704,06,0
2704,07,0
2704,08,0
2704,09,0
2704,10,0
2704,11,0
2704,12,0
2704,13,0
2704,14,0
2704,15,0
2704,16,0
2704,17,0
2704,18,0
2705,01,0
2705,02,0
2705,03,396
2705,04,0
2705,05,0
2705,06,0
2705,07,0
2705,08,0
2705,09,0
2705,10,0
2705,11,0
2705,12,0
2705,13,0
2705,14,0
2705,15,0
2705,16,0
2705,17,0
2705,18,0
2706,01,0
2706,02,0
2706,03,0
2706,04,0
2706,05,0
2706,06,0
2706,07,0
2706,08,0
2706,09,0
2706,10,926
2706,11,0
2706,12,0
2706,13,0
2706,14,0
2706,15,0
2706,16,0
2706,17,0
2706,18,0
2707,01,0
2707,02,0
2707,03,0
2707,04,17
2707,05,0
2707,06,0
2707,07,145
2707,08,0
2707,09,0
2707,10,12
2707,11,0
2707,12,0
2707,13,0
2707,14,0
2707,15,0
2707,16,181
2707,17,0
2707,18,0
2708,01,0
2708,02,0
2708,03,0
2708,04,0
2708,05,0
2708,06,0
2708,07,0
2708,08,0
2708,09,0
2708,10,0
2708,11,0
2708,12,0
2708,13,0
2708,14,0
2708,15,0
2708,16,0
2708,17,0
2708,18,0
2709,01,0
2709,02,0
2709,03,0
2709,04,0
2709,05,0
2709,06,0
2709,07,499
2709,08,0
2709,09,0
2709,10,0
2709,11,0
2709,12,0
2709,13,0
2709,14,0
2709,15,0
2709,16,211
2709,17,0
2709,18,14
2710,01,0
2710,02,0
2710,03,0
2710,04,0
2710,05,0
2710,06,0
2710,07,0
2710,08,0
2710,09,0
2710,10,0
2710,11,0
2710,12,0
2710,13,0
2710,14,0
2710,15,0
2710,16,0
2710,17,0
2710,18,0
2711,01,0
2711,02,0
2711,03,0
2711,04,0
2711,05,0
2711,06,0
2711,07,0
2711,08,0
2711,09,0
2711,10,0
2711,11,0
2711,12,0
2711,13,0
2711,14,0
2711,15,0
2711,16,0
2711,17,0
2711,18,0
2712,01,25
2712,02,0
2712,03,0
2712,04,0
2712,05,0
2712,06,0
2712,07,38
2712,08,0
2712,09,0
2712,10,0
2712,11,0
2712,12,0
2712,13,0
2712,14,0
2712,15,0
2712,16,71
2712,17,0
2712,18,0
2713,01,0
2713,02,0
2713,03,0
2713,04,0
2713,05,0
2713,06,0
2713,07,0
2713,08,0
2713,09,0
2713,10,0
2713,11,0
2713,12,0
2713,13,0
2713,14,0
2713,15,0
2713,16,0
2713,17,0
2713,18,0
2714,01,0
2714,02,0
2714,03,0
2714,04,0
2714,05,0
2714,06,0
2714,07,0
2714,08,0
2714,09,0
2714,10,0
2714,11,0
2714,12,0
2714,13,0
2714,14,0
2714,15,0
2714,16,0
2714,17,0
2714,18,0
2715,01,0
2715,02,0
2715,03,0
2715,04,0
2715,05,0
2715,06,0
2715,07,0
2715,08,0
2715,09,0
2715,10,0
2715,11,0
2715,12,0
2715,13,0
2715,14,0
2715,15,0
2715,16,0
2715,17,0
2715,18,0
2716,01,0
2716,02,0
2716,03,0
2716,04,0
2716,05,0
2716,06,0
2716,07,0
2716,08,0
2716,09,0
2716,10,0
2716,11,0
2716,12,0
2716,13,0
2716,14,0
2716,15,0
2716,16,0
2716,17,0
2716,18,0
2717,01,0
2717,02,0
2717,03,0
2717,04,0
2717,05,0
2717,06,0
2717,07,0
2717,08,0
2717,09,0
2717,10,0
2717,11,0
2717,12,0
2717,13,0
2717,14,0
2717,15,0
2717,16,0
2717,17,0
2717,18,0
2718,01,0
2718,02,0
2718,03,0
2718,04,0
2718,05,0
2718,06,0
2718,07,0
2718,08,0
2718,09,0
2718,10,0
2718,11,0
2718,12,0
2718,13,0
2718,14,0
2718,15,0
2718,16,0
2718,17,0
2718,18,0
2719,01,0
2719,02,0
2719,03,0
2719,04,0
2719,05,0
2719,06,0
2719,07,0
2719,08,0
2719,09,0
2719,10,0
2719,11,0
2719,12,0
2719,13,0
2719,14,0
2719,15,0
2719,16,0
2719,17,0
2719,18,0
2720,01,0
2720,02,0
2720,03,0
2720,04,0
2720,05,0
2720,06,12
2720,07,0
2720,08,0
2720,09,198
2720,10,276
2720,11,0
2720,12,0
2720,13,0
2720,14,0
2720,15,0
2720,16,0
2720,17,0
2720,18,0
2721,01,19
2721,02,0
2721,03,23
2721,04,126
2721,05,44
2721,06,120
2721,07,16
2721,08,0
2721,09,0
2721,10,53
2721,11,253
2721,12,0
2721,13,10
2721,14,0
2721,15,0
2721,16,52
2721,17,0
2721,18,0
2722,01,0
2722,02,0
2722,03,0
2722,04,0
2722,05,0
2722,06,0
2722,07,0
2722,08,0
2722,09,0
2722,10,0
2722,11,0
2722,12,0
2722,13,0
2722,14,0
2722,15,0
2722,16,0
2722,17,0
2722,18,0
2723,01,0
2723,02,0
2723,03,0
2723,04,0
2723,05,0
2723,06,0
2723,07,0
2723,08,0
2723,09,0
2723,10,0
2723,11,0
2723,12,0
2723,13,0
2723,14,0
2723,15,0
2723,16,0
2723,17,0
2723,18,0
2724,01,0
2724,02,0
2724,03,0
2724,04,0
2724,05,0
2724,06,0
2724,07,0
2724,08,0
2724,09,0
2724,10,0
2724,11,0
2724,12,0
2724,13,0
2724,14,0
2724,15,0
2724,16,0
2724,17,0
2724,18,0
2725,01,47
2725,02,0
2725,03,13
2725,04,80
2725,05,34
2725,06,132
2725,07,33
2725,08,0
2725,09,0
2725,10,19
2725,11,65
2725,12,0
2725,13,12
2725,14,0
2725,15,0
2725,16,77
2725,17,10
2725,18,0
2726,01,64
2726,02,0
2726,03,22
2726,04,118
2726,05,79
2726,06,177
2726,07,46
2726,08,12
2726,09,0
2726,10,27
2726,11,39
2726,12,0
2726,13,52
2726,14,0
2726,15,0
2726,16,110
2726,17,0
2726,18,0
2727,01,0
2727,02,47
2727,03,0
2727,04,0
2727,05,0
2727,06,0
2727,07,0
2727,08,0
2727,09,0
2727,10,0
2727,11,0
2727,12,0
2727,13,0
2727,14,0
2727,15,0
2727,16,0
2727,17,0
2727,18,0
2728,01,0
2728,02,0
2728,03,0
2728,04,0
2728,05,0
2728,06,0
2728,07,0
2728,08,0
2728,09,0
2728,10,0
2728,11,0
2728,12,0
2728,13,0
2728,14,0
2728,15,0
2728,16,0
2728,17,0
2728,18,0
2729,01,0
2729,02,0
2729,03,10
2729,04,162
2729,05,116
2729,06,64
2729,07,12
2729,08,0
2729,09,0
2729,10,40
2729,11,15
2729,12,0
2729,13,0
2729,14,0
2729,15,0
2729,16,13
2729,17,0
2729,18,0
2730,01,0
2730,02,0
2730,03,0
2730,04,0
2730,05,0
2730,06,0
2730,07,0
2730,08,0
2730,09,0
2730,10,0
2730,11,0
2730,12,0
2730,13,0
2730,14,0
2730,15,0
2730,16,0
2730,17,0
2730,18,0
2731,01,0
2731,02,0
2731,03,0
2731,04,0
2731,05,0
2731,06,0
2731,07,0
2731,08,0
2731,09,0
2731,10,0
2731,11,0
2731,12,0
2731,13,0
2731,14,0
2731,15,0
2731,16,0
2731,17,0
2731,18,0
2732,01,0
2732,02,0
2732,03,0
2732,04,0
2732,05,0
2732,06,0
2732,07,0
2732,08,0
2732,09,0
2732,10,0
2732,11,0
2732,12,0
2732,13,0
2732,14,0
2732,15,0
2732,16,0
2732,17,0
2732,18,0
2733,01,0
2733,02,0
2733,03,0
2733,04,0
2733,05,0
2733,06,0
2733,07,0
2733,08,0
2733,09,0
2733,10,0
2733,11,0
2733,12,0
2733,13,0
2733,14,0
2733,15,0
2733,16,0
2733,17,0
2733,18,0
2734,01,0
2734,02,0
2734,03,0
2734,04,0
2734,05,0
2734,06,0
2734,07,0
2734,08,0
2734,09,0
2734,10,0
2734,11,0
2734,12,0
2734,13,0
2734,14,0
2734,15,0
2734,16,0
2734,17,0
2734,18,0
2735,01,0
2735,02,0
2735,03,0
2735,04,0
2735,05,0
2735,06,0
2735,07,0
2735,08,0
2735,09,0
2735,10,0
2735,11,652
2735,12,0
2735,13,0
2735,14,0
2735,15,0
2735,16,0
2735,17,0
2735,18,0
2736,01,17
2736,02,0
2736,03,0
2736,04,231
2736,05,46
2736,06,110
2736,07,12
2736,08,19
2736,09,0
2736,10,15
2736,11,24
2736,12,0
2736,13,0
2736,14,0
2736,15,0
2736,16,30
2736,17,0
2736,18,0
2737,01,14
2737,02,0
2737,03,20
2737,04,52
2737,05,35
2737,06,83
2737,07,13
2737,08,0
2737,09,0
2737,10,35
2737,11,40
2737,12,0
2737,13,0
2737,14,0
2737,15,0
2737,16,50
2737,17,0
2737,18,0
2738,01,0
2738,02,0
2738,03,0
2738,04,0
2738,05,0
2738,06,0
2738,07,0
2738,08,0
2738,09,0
2738,10,0
2738,11,0
2738,12,0
2738,13,0
2738,14,0
2738,15,0
2738,16,0
2738,17,0
2738,18,0
2739,01,12
2739,02,0
2739,03,11
2739,04,53
2739,05,18
2739,06,133
2739,07,0
2739,08,16
2739,09,0
2739,10,331
2739,11,138
2739,12,0
2739,13,10
2739,14,0
2739,15,0
2739,16,10
2739,17,0
2739,18,0
2740,01,0
2740,02,0
2740,03,0
2740,04,60
2740,05,575
2740,06,0
2740,07,0
2740,08,0
2740,09,0
2740,10,14
2740,11,15
2740,12,0
2740,13,0
2740,14,0
2740,15,0
2740,16,0
2740,17,0
2740,18,0
2741,01,16
2741,02,0
2741,03,14
2741,04,67
2741,05,55
2741,06,61
2741,07,27
2741,08,11
2741,09,0
2741,10,20
2741,11,15
2741,12,0
2741,13,0
2741,14,0
2741,15,0
2741,16,34
2741,17,0
2741,18,0
2742,01,0
2742,02,3701
2742,03,0
2742,04,0
2742,05,0
2742,06,0
2742,07,0
2742,08,0
2742,09,0
2742,10,42
2742,11,0
2742,12,0
2742,13,0
2742,14,0
2742,15,0
2742,16,0
2742,17,0
2742,18,18
2743,01,0
2743,02,0
2743,03,0
2743,04,14
2743,05,0
2743,06,31
2743,07,0
2743,08,0
2743,09,0
2743,10,0
2743,11,0
2743,12,0
2743,13,0
2743,14,0
2743,15,0
2743,16,0
2743,17,0
2743,18,0
2744,01,0
2744,02,0
2744,03,0
2744,04,0
2744,05,0
2744,06,0
2744,07,0
2744,08,0
2744,09,0
2744,10,0
2744,11,0
2744,12,0
2744,13,0
2744,14,0
2744,15,0
2744,16,0
2744,17,0
2744,18,0
2745,01,11
2745,02,0
2745,03,0
2745,04,151
2745,05,28
2745,06,43
2745,07,0
2745,08,0
2745,09,0
2745,10,19
2745,11,49
2745,12,0
2745,13,0
2745,14,0
2745,15,0
2745,16,17
2745,17,0
2745,18,0
2746,01,0
2746,02,46
2746,03,0
2746,04,85
2746,05,30
2746,06,69
2746,07,93
2746,08,108
2746,09,0
2746,10,19
2746,11,16
2746,12,0
2746,13,0
2746,14,0
2746,15,0
2746,16,102
2746,17,0
2746,18,50
2747,01,18
2747,02,0
2747,03,0
2747,04,38
2747,05,13
2747,06,52
2747,07,0
2747,08,0
2747,09,0
2747,10,11
2747,11,21
2747,12,0
2747,13,0
2747,14,0
2747,15,0
2747,16,41
2747,17,0
2747,18,0
2748,01,0
2748,02,0
2748,03,0
2748,04,79
2748,05,19
2748,06,86
2748,07,0
2748,08,0
2748,09,0
2748,10,15
2748,11,18
2748,12,0
2748,13,0
2748,14,0
2748,15,0
2748,16,0
2748,17,0
2748,18,0
2749,01,29
2749,02,0
2749,03,13
2749,04,83
2749,05,52
2749,06,68
2749,07,21
2749,08,11
2749,09,0
2749,10,21
2749,11,18
2749,12,0
2749,13,0
2749,14,0
2749,15,0
2749,16,40
2749,17,0
2749,18,0
2750,01,0
2750,02,0
2750,03,0
2750,04,0
2750,05,0
2750,06,0
2750,07,0
2750,08,0
2750,09,0
2750,10,0
2750,11,0
2750,12,0
2750,13,0
2750,14,0
2750,15,0
2750,16,0
2750,17,0
2750,18,0
2751,01,0
2751,02,0
2751,03,0
2751,04,0
2751,05,0
2751,06,0
2751,07,0
2751,08,0
2751,09,0
2751,10,0
2751,11,0
2751,12,0
2751,13,0
2751,14,0
2751,15,0
2751,16,0
2751,17,0
2751,18,0
2752,01,0
2752,02,0
2752,03,0
2752,04,0
2752,05,0
2752,06,0
2752,07,0
2752,08,0
2752,09,0
2752,10,0
2752,11,0
2752,12,0
2752,13,0
2752,14,0
2752,15,0
2752,16,0
2752,17,0
2752,18,0
2753,01,11
2753,02,0
2753,03,0
2753,04,25
2753,05,0
2753,06,221
2753,07,0
2753,08,0
2753,09,0
2753,10,25
2753,11,0
2753,12,0
2753,13,0
2753,14,0
2753,15,0
2753,16,28
2753,17,0
2753,18,0
2754,01,0
2754,02,0
2754,03,17
2754,04,52
2754,05,31
2754,06,58
2754,07,0
2754,08,0
2754,09,0
2754,10,16
2754,11,0
2754,12,0
2754,13,0
2754,14,0
2754,15,0
2754,16,0
2754,17,0
2754,18,0
2755,01,0
2755,02,0
2755,03,0
2755,04,0
2755,05,0
2755,06,0
2755,07,0
2755,08,0
2755,09,0
2755,10,0
2755,11,0
2755,12,0
2755,13,0
2755,14,0
2755,15,0
2755,16,0
2755,17,0
2755,18,0
2756,01,30
2756,02,0
2756,03,23
2756,04,33
2756,05,37
2756,06,39
2756,07,21
2756,08,0
2756,09,0
2756,10,23
2756,11,40
2756,12,0
2756,13,0
2756,14,0
2756,15,0
2756,16,100
2756,17,0
2756,18,0
2757,01,83
2757,02,63
